UserId,RecommendedItemIds
14442,20018 2299 17772 36824 14712
14443,35999 28840 28198 34092 35549
14448,21775 10782 19920 29579 3282
14453,15803 9667 8720 27323 9559
14455,12450 9089 29466 32641 20934
14462,14653 28198 12635 32797 11927
14463,8844 6721 14073 28271 19883
14465,19112 14653 18512 13981 9548
14471,13011 37045 24822 32022 4187
14472,31119 7948 3282 31473 23569
14475,8406 166 27110 21615 22917
14476,27323 27595 7337 14653 18211
14478,28207 17236 5728 14371 5054
14479,3751 3282 20182 29579 27676
14480,28198 7930 9548 20532 30187
14486,28840 22965 30187 6178 21354
14493,30266 33010 21088 8336 33458
14495,35999 26043 15325 30608 10850
14500,35407 6178 14322 34405 27951
14502,29283 14653 17593 19111 7156
14504,13489 25812 28198 31632 505
14513,10782 3282 10921 23569 31119
14518,5728 35999 34009 33874 26607
14524,30266 21775 30409 7990 31730
14526,22965 24815 28198 28840 6178
14530,28840 30694 855 24297 26540
14533,13981 18512 27323 8406 14653
14534,12900 26540 2459 30414 5890
14535,17307 5775 36960 31020 3021
14536,17236 31119 14371 28207 18512
14537,19883 2045 31756 8530 11253
14541,30266 9548 36583 7492 30845
14549,30266 25812 28207 28206 26459
14556,18512 28207 27595 855 30187
14558,9548 30187 18512 28198 19112
14561,18512 21511 30059 21354 9548
14564,9548 30187 27595 30266 28207
14570,29283 30187 28034 1715 27180
14577,19111 15672 33912 21775 25912
14579,31632 14653 27595 110 855
14582,30072 20144 19979 34035 3021
14583,20731 35988 12635 15050 10517
14585,31119 26607 12094 30694 35307
14587,36608 29591 27469 23476 26459
14591,19920 12094 34885 17593 19476
14592,22965 17034 35999 28840 8589
14596,20934 20332 15672 31632 417
14599,28198 24815 22965 18512 14046
14601,21775 22917 8720 20080 7990
14602,10517 23360 34885 17099 28073
14605,27842 25812 30187 28207 34283
14607,9089 12450 27595 32849 11578
14608,15803 34716 27595 20391 23466
14609,28840 18512 855 28207 34283
14612,30266 26459 23982 18607 30414
14613,27595 15803 110 855 22979
14617,28207 14653 28200 18512 8884
14619,29283 9089 30187 27595 9548
14621,30266 31730 26459 7492 9548
14622,27842 31632 34283 11578 30187
14624,30266 9548 31730 28207 30187
14627,6721 10782 14073 26607 36679
14634,14653 8406 32797 33794 36960
14638,13489 13011 23500 13197 27676
14642,29283 28198 20144 14046 30548
14643,1715 10850 8999 20934 35763
14648,28198 20144 36705 14046 15534
14654,29083 30414 8108 21028 33635
14657,235 1399 7581 28277 33501
14661,31632 30266 18729 18418 21079
14663,26459 18512 18921 28207 22979
14664,22965 21354 28840 11570 9548
14668,9548 30266 30059 21354 30187
14677,7524 27323 14653 30951 21557
14680,31632 10134 27614 10444 21819
14681,28198 36960 18729 8031 3207
14682,23360 9548 35458 34883 30266
14687,166 15076 30172 34883 17240
14692,13672 19112 31002 3751 22965
14700,18512 19476 28207 18921 26459
14703,25812 28271 30409 33267 8720
14708,21354 9548 27827 11862 8630
14709,24149 21354 9548 4187 30671
14715,13981 32187 10921 15076 25860
14716,13489 30172 33827 711 30059
14718,28198 18512 14653 24815 855
14720,3904 9548 30172 34883 4187
14723,31708 5409 12698 32705 14597
14726,10850 14094 3944 28648 35492
14727,31632 15803 34716 30072 22965
14728,12852 8049 12698 24822 17215
14730,11906 26459 17671 25823 29813
14733,31119 28198 29283 29466 20532
14737,19476 11578 14371 22965 26459
14738,9548 13489 29579 27142 27676
14740,28207 20080 7318 27110 27842
14749,9548 21354 13489 35988 26459
14750,9548 18512 28207 21354 30187
14751,20534 14692 8260 58 26212
14752,8720 28271 19716 25812 18211
14756,1452 1001 27973 16528 15126
14757,28271 34664 32908 18908 33874
14760,30694 855 27595 26540 24149
14766,27595 25812 30187 22965 11578
14769,34092 30187 9548 37062 28198
14773,27595 14653 22965 24815 17352
14775,27595 8880 27304 10782 29283
14780,24822 27142 15151 20476 31786
14781,29579 35714 33300 12922 19112
14785,28198 13069 17590 18729 35044
14787,14692 14653 12635 21413 434
14788,30668 35999 9186 29511 12271
14789,28207 3282 17236 18512 4478
14792,28207 30266 9548 30187 8589
14794,28198 28207 9548 30187 30266
14798,13981 19112 7948 10921 13197
14801,35646 1740 30610 27842 1106
14803,18512 30187 9548 13981 9784
14809,2394 34664 27595 25812 17447
14813,28198 28840 30187 22965 18512
14815,20731 28198 17034 20188 21761
14821,27595 35670 26222 3499 29283
14833,18512 9784 34885 20731 31119
14835,22965 20144 13489 9548 30187
14843,29283 19111 30187 23569 31119
14846,16256 11927 26459 11788 36583
14851,28198 5371 34521 20144 29466
14852,28198 30187 28207 28840 18512
14854,27595 30187 24098 28207 9548
14856,25812 8999 25016 22920 27842
14859,29103 30694 26432 7697 36306
14863,14653 30694 24815 22965 6178
14864,27595 24815 15803 14653 30072
14866,27595 8442 23119 8996 31756
14869,10517 28073 11617 35999 20731
14870,28198 21354 28840 35646 30477
14873,28198 9548 25812 11906 28206
14874,32797 13672 4478 13428 19989
14876,34283 27842 1452 27973 22965
14879,31119 29578 12094 30187 29283
14883,20144 28198 25812 30187 22965
14884,30266 19476 34885 10517 24487
14890,27595 19584 14653 7156 27304
14891,9548 30187 28207 18512 21511
14893,30266 3951 33010 33458 21088
14899,252 33118 37062 24297 235
14908,14653 7562 4602 14628 12635
14910,14653 18512 26212 32797 31119
14911,15434 30266 33874 21079 36828
14915,21354 24815 24768 22965 17352
14917,8999 10599 7110 20934 19592
14923,8646 10031 35806 19845 30668
14926,30187 28207 30548 29283 9548
14928,15076 32187 26923 26643 3904
14930,28198 24815 35407 14046 7930
14937,30266 29926 9548 10517 15434
14939,35407 26858 27951 15764 7712
14943,30694 26607 4602 8796 7712
14947,20080 19999 35713 23729 25992
14949,31708 5409 711 14322 26923
14950,22965 24815 855 15803 34283
14951,22965 11578 14371 17455 34283
14952,25812 28198 13489 20144 11906
14953,26459 9548 28207 30266 4478
14955,28198 31119 22965 29283 30187
14960,14415 24163 27731 3412 25823
14970,12094 7712 31662 18557 27317
14973,9548 21354 30187 18512 14171
14978,9548 28198 30266 37062 34092
14980,22965 24815 1153 34283 33953
14985,4113 3960 9213 7156 29283
14987,18512 30187 28207 19889 11578
14988,30266 21079 18607 5728 26459
14991,18512 32797 4578 28198 18921
14993,18512 14653 28198 32797 4478
14998,9089 9327 7950 22965 13011
14999,30187 27595 22965 29283 17352
15003,18512 19476 34885 18921 35746
15008,14653 35407 26212 33238 27951
15011,15076 32187 24083 4113 5779
15012,30266 9548 26459 34446 26246
15015,36400 6721 8975 23315 33912
15017,31632 11578 110 13672 19889
15021,27595 30187 9548 12876 27842
15026,18512 30187 14371 28207 855
15027,30187 29283 27595 235 16884
15028,22965 18512 11578 4478 21511
15030,18512 28207 30187 28198 9548
15031,10745 19979 33146 36321 17700
15034,22965 17034 34283 28198 30982
15035,28207 30059 34664 18512 32908
15036,9667 15803 35670 1509 31632
15040,26265 22965 24815 1153 25812
15048,31119 3282 22965 18512 7948
15053,31119 26607 34092 12094 28207
15057,28198 9548 13672 7318 13489
15059,9548 19112 14653 30187 29283
15064,28207 18512 855 27595 22979
15076,22965 7948 14371 31119 9784
15082,19112 3751 13672 15678 110
15089,22965 10921 17352 23500 15042
15090,9548 37062 4225 31308 21346
15091,22965 7948 34664 30187 33953
15096,9548 30187 19272 28207 34092
15100,30187 28207 9548 18512 28840
15103,20532 29578 28840 34092 12094
15108,24163 29770 18231 3053 15076
15109,8999 3904 33212 35666 23119
15111,9548 13981 27827 13197 26573
15112,14653 27595 12450 9089 17593
15113,30266 18607 7337 28207 34756
15114,29845 34009 34092 30265 26607
15115,28198 35646 33874 1258 14046
15116,17256 711 25016 25812 26923
15118,19112 3751 18512 27595 34805
15125,18512 21511 28207 27827 13981
15126,25812 22965 29054 27842 23363
15127,14653 7524 36960 34177 17821
15130,1378 10921 3751 7948 24391
15139,14653 29283 28198 1137 11010
15149,24815 25812 28198 14046 15803
15155,30266 13485 5054 28207 19476
15158,30414 27595 27323 20539 2003
15161,35999 30265 17540 252 6197
15162,29466 18318 1509 10745 20934
15164,33053 19476 8260 235 21028
15168,14073 28271 28207 8406 7337
15176,35988 19476 30668 26459 35999
15180,36608 17671 8589 20873 25812
15183,28207 19476 34756 27453 5728
15184,31119 6721 12094 3282 17236
15187,30266 5728 20080 18607 22391
15193,711 24822 7194 23345 9953
15194,30266 28207 26459 17236 5054
15195,10517 28073 17099 35988 34885
15198,31632 25812 15803 20144 10134
15215,9548 35988 33558 11457 28198
15217,11578 14371 9089 3410 19111
15218,13489 28198 14653 21413 20144
15219,28198 20731 17565 30274 14046
15221,14692 12635 23826 18923 14653
15224,19845 27973 12876 5489 24149
15226,21354 12698 22965 16932 9548
15228,30187 9548 29283 27595 27842
15230,18512 8406 28207 27110 21511
15243,22965 25812 711 13159 13489
15246,18512 22965 9784 28198 28840
15248,14653 8646 35988 21737 9089
15250,35999 2871 12287 33458 34009
15251,24585 9548 4181 3904 12402
15269,14653 27595 14371 110 9089
15270,30266 9548 25812 28207 22640
15273,35669 15672 19111 30668 20534
15275,25812 27842 9548 30187 28198
15276,28198 9548 17411 37062 15534
15278,28207 18512 7337 30409 30187
15289,28207 17034 28198 25812 34283
15297,22965 30187 9548 8589 17352
15299,34885 21775 3260 30266 1001
15303,26459 28207 36583 17236 18921
15309,1378 3751 19112 11578 24391
15313,1378 14653 3751 8884 36960
15316,27827 8884 26459 16256 10782
15320,22965 21354 28840 11570 9548
15328,18512 4478 19476 3282 28207
15329,28198 18512 28207 30187 19112
15330,32797 18512 4478 14653 3282
15331,9548 29579 26459 30266 4478
15332,27595 9089 14653 9327 33053
15334,3960 20934 9213 19117 26050
15337,14653 26459 11927 10782 7562
15338,13489 9548 13672 21511 30059
15350,14653 18512 27595 855 30187
15352,14201 5967 10031 27842 30187
15360,21775 17593 7156 3260 28034
15364,31119 18512 14653 32797 26305
